xc_id,common_name,scientific_name,country,lat,lng,duration,recordist,license,file_path,dominant_freq_hz,librosa_tempo_raw,silence_ratio,usable,onset_interval_ms,onset_density
744258,Western Tanager,Piranga ludoviciana,United States,38.5359,-120.304,75,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC744258.mp3,11711.419674503615,125.0,0.8926947129050596,False,,
776919,Western Tanager,Piranga ludoviciana,United States,31.591,-109.508,26,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC776919.mp3,5933.69603118642,160.71428571428572,0.7798312575331459,True,278.6394557823133,2.260394740439026
785901,Western Tanager,Piranga ludoviciana,Canada,60.0363,-128.9068,160,Patrice Mathieu,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC785901.mp3,7438.615831271397,103.359375,0.4161234245980009,True,290.249433106581,2.2647898275379585
801711,Western Tanager,Piranga ludoviciana,Canada,56.3293,-120.9586,139,Peter Ward,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC801711.mp3,6225.293952048783,132.51201923076923,0.144010655123616,True,325.0793650793682,1.6634593685513959
807072,Western Tanager,Piranga ludoviciana,United States,39.1855,-120.5591,33,Ed Pandolfino,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC807072.mp3,9331.672422551008,108.17307692307692,0.8854667949951877,True,301.85941043083983,1.9855595667870034
13308,Summer Tanager,Piranga rubra,United States,35.2176,-85.922,59,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Summer Tanager/XC13308.mp3,5969.418806590308,126.04801829268293,0.6524390243902439,True,255.41950113378675,2.0839432295184372
33601,Summer Tanager,Piranga rubra,United States,34.8095,-94.1459,26,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Summer Tanager/XC33601.mp3,5370.635443529923,133.92857142857142,0.4646424290850979,True,278.63945578231244,1.761089331504866
35381,Summer Tanager,Piranga rubra,United States,31.4173,-111.2387,50,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Summer Tanager/XC35381.mp3,4739.330075481404,90.7258064516129,0.5802805107808248,True,162.53968253968253,4.219656214730501
57407,Summer Tanager,Piranga rubra,United States,41.74,-70.077,18,Jeremiah Trimble,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Summer Tanager/XC57407.mp3,5599.9309277468,123.046875,0.7291011942174733,True,232.19954648526198,2.4915315439242054
71004,Summer Tanager,Piranga rubra,United States,29.5826,-99.7309,24,Mary Beth Stowe,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Summer Tanager/XC71004.mp3,4412.85146629889,178.20581896551724,0.0931558935361216,True,232.1995464852602,3.357286096256684
123407,Summer Tanager,Piranga rubra,United States,29.6374,-98.6288,38,Chris Harrison,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Summer Tanager/XC123407.mp3,2915.076701856912,93.75,0.5827702702702703,True,162.5396825396841,2.982733151535031
133991,Summer Tanager,Piranga rubra,United States,37.139,-114.028,27,Tim Avery,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Summer Tanager/XC133991.mp3,5462.899974668744,93.75,0.6084758942457231,True,208.97959183673473,2.952646561899692
262625,Summer Tanager,Piranga rubra,Ecuador,0.883,-78.8,30,Olaf Jahn,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC262625.mp3,5033.884351821246,117.45383522727272,0.0243719535058117,True,162.5396825396823,4.942642405063291
305063,Summer Tanager,Piranga rubra,United States,30.0801,-99.5027,42,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC305063.mp3,5630.554919239078,98.6842105263158,0.8563577317012241,True,371.51927437641774,1.7800258538186429
305072,Summer Tanager,Piranga rubra,United States,30.1669,-85.0195,177,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC305072.mp3,4822.853739219427,95.33898305084746,0.3801166075614594,True,232.19954648526198,2.4963933445866946
323192,Summer Tanager,Piranga rubra,United States,31.34,-109.273,153,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC323192.mp3,3843.48211743718,151.99908088235293,0.7315892938152124,True,255.41950113378675,1.335089528751276
334613,Summer Tanager,Piranga rubra,United States,34.7435,-86.5089,133,Scott Gravette,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC334613.mp3,3578.4802092008545,101.33272058823528,0.0033924843423799,True,371.51927437641774,1.0265279408886279
367896,Summer Tanager,Piranga rubra,United States,34.051,-116.569,18,Steve Hampton,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC367896.mp3,3947.384250626711,72.78829225352112,0.4106699751861042,True,255.41950113378587,2.939237579585417
368753,Summer Tanager,Piranga rubra,United States,39.0663,-92.9438,112,Ethan Duke,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC368753.mp3,3253.5021529588607,112.5,0.0002846299810246,True,232.1995464852596,3.015584726798299
371069,Summer Tanager,Piranga rubra,United States,38.8817,-94.8917,93,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC371069.mp3,1493.131507073412,152.02702702702703,0.0001136363636363,True,568.8888888888874,1.2038689627782164
380721,Summer Tanager,Piranga rubra,United States,31.5403,-110.3754,23,Vicki Dern,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC380721.mp3,5727.8413636111945,109.9567819148936,0.0024248302618816,True,441.17913832199565,1.671670305676856
411459,Summer Tanager,Piranga rubra,United States,29.9681,-85.0022,76,Scott Gravette,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC411459.mp3,3542.2626738326144,103.359375,0.5174718930416287,True,301.8594104308376,1.531269995215987
459599,Summer Tanager,Piranga rubra,Colombia,4.7175,-75.6242,31,David Monroy Rengifo,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC459599.mp3,5576.879159824061,129.19921875,0.0104205433569036,True,301.85941043083983,1.3786379815745393
466198,Summer Tanager,Piranga rubra,United States,30.036,-83.0443,35,John Middleton,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC466198.mp3,3640.582201495477,95.703125,0.2545982575024201,True,208.97959183673544,3.66959291044635
471145,Summer Tanager,Piranga rubra,United States,35.987,-87.145,20,Brian Hendrix,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC471145.mp3,5357.130329493226,172.265625,0.0,True,139.31972789115653,4.840647999782733
493953,Summer Tanager,Piranga rubra,United States,31.432,-111.1888,52,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC493953.mp3,5394.54885881453,127.8409090909091,0.6997178557033454,True,185.75963718820887,3.136810279667422
494697,Summer Tanager,Piranga rubra,United States,31.613,-111.0394,111,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC494697.mp3,4644.809222829057,93.75,0.573446056297435,True,208.9795918367372,3.4767246168425867
499398,Summer Tanager,Piranga rubra,United States,33.9346,-112.6977,111,Phoenix Birder,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC499398.mp3,4666.497496797984,123.046875,0.6051314142678348,True,255.41950113378675,3.099284666072932
558096,Summer Tanager,Piranga rubra,United States,37.0648,-118.2669,91,Ron Overholtz,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC558096.mp3,4260.545175414018,117.45383522727272,0.8622921690569869,True,255.41950113378675,2.3504082816474052
562799,Summer Tanager,Piranga rubra,United States,31.9237,-81.0559,37,Russ Wigh,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC562799.mp3,6670.090435771567,104.16666666666669,0.5909607731665719,True,208.9795918367372,3.730932902428913
565241,Summer Tanager,Piranga rubra,United States,33.4115,-114.6877,27,Bobby Wilcox,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC565241.mp3,7231.828236466206,114.79591836734694,0.5514988470407379,True,301.859410430839,2.6672398799521377
571978,Summer Tanager,Piranga rubra,United States,31.9044,-109.1576,30,Russ Wigh,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC571978.mp3,3181.089775044067,132.51201923076923,0.2397075798383993,True,162.5396825396841,4.739255643098271
643125,Summer Tanager,Piranga rubra,United States,30.036,-83.0443,38,John A. Middleton Jr.,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC643125.mp3,8178.218893576778,69.44444444444444,0.6958228202971685,True,185.75963718820842,2.73359272186302
650747,Summer Tanager,Piranga rubra,United States,29.839,-82.9684,59,John A. Middleton Jr.,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC650747.mp3,4353.913456305525,100.44642857142856,0.6804755043227666,True,185.75963718821242,2.8030576861812926
655178,Summer Tanager,Piranga rubra,United States,35.3709,-78.3059,33,Paul Driver,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC655178.mp3,4289.786913437209,107.666015625,0.1071800208116545,True,743.0385487528355,1.1953551912568305
664110,Summer Tanager,Piranga rubra,United States,31.6725,-110.9403,163,Scott Olmstead,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC664110.mp3,2608.8862761985124,109.9567819148936,0.0071906592624234,True,208.9795918367372,3.526091617893064
678675,Summer Tanager,Piranga rubra,United States,31.34,-109.273,162,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC678675.mp3,5790.396459546867,106.13207547169812,0.7401896233868844,True,232.19954648526198,2.8395061728395063
702564,Summer Tanager,Piranga rubra,Mexico,19.1637,-99.1696,83,Isain Contreras Rodríguez,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC702564.mp3,5640.52033792521,96.98275862068964,0.8910500889905925,True,487.61904761904873,1.3111349439220206
718200,Summer Tanager,Piranga rubra,United States,34.3603,-112.979,37,Bobby Wilcox,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC718200.mp3,8056.759754870531,110.29411764705884,0.7930837382109174,True,162.5396825396823,2.1168274383708465
725484,Summer Tanager,Piranga rubra,United States,34.2101,-113.6902,39,Bobby Wilcox,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC725484.mp3,6544.862870306852,130.8139534883721,0.6618763557483731,True,232.19954648526198,1.8812279575124025
827075,Summer Tanager,Piranga rubra,United States,37.529,-94.5709,90,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC827075.mp3,4338.436638988625,165.44117647058823,0.8836273233100509,True,255.41950113378675,2.0755636340572945
901298,Summer Tanager,Piranga rubra,United States,32.264,-110.8738,63,Scott Crabtree,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC901298.mp3,7171.007240028034,110.29411764705884,0.710321489001692,True,185.75963718820887,3.0620504761822533
917406,Summer Tanager,Piranga rubra,United States,32.2613,-110.8751,39,Scott Crabtree,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC917406.mp3,1807.4695177538083,0.0,0.1390787518573551,False,,
943701,Summer Tanager,Piranga rubra,Mexico,17.0932,-96.6545,108,Manuel Grosselet,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC943701.mp3,6439.421832342887,123.046875,0.9429735234215886,False,,
943702,Summer Tanager,Piranga rubra,Mexico,17.0932,-96.6545,94,Manuel Grosselet,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC943702.mp3,5148.201950037724,103.359375,0.7283329241345445,True,406.34920634920945,1.406368015575958
1008566,Summer Tanager,Piranga rubra,United States,32.2631,-110.8813,45,Scott Crabtree,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC1008566.mp3,9219.289193188555,89.28571428571429,0.0477984459618554,True,232.19954648526198,3.068540192024669
1076461,Summer Tanager,Piranga rubra,Ecuador,-1.395,-78.423,68,Christiana Fattorelli,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC1076461.mp3,3165.172192892609,105.46875,0.8872905737011338,True,1044.897959183676,0.772594752186589
1076608,Summer Tanager,Piranga rubra,Ecuador,-3.987,-79.1996,26,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Summer Tanager/XC1076608.mp3,3301.570400128613,117.45383522727272,0.0035460992907801,True,162.5396825396841,2.4436194381337617
1106117,Summer Tanager,Piranga rubra,United States,31.4338,-110.1867,22,Manuel Grosselet,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC1106117.mp3,4683.78369010346,109.9567819148936,0.5010121457489879,True,185.75963718820887,4.18551678319466
1107418,Summer Tanager,Piranga rubra,United States,37.8929,-84.3923,104,Mario Reyes Jr,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Summer Tanager/XC1107418.mp3,3225.9228703431904,85.22727272727273,0.8565473769825133,True,255.41950113378675,1.8778418252699491
2813,Blue-gray Tanager,Thraupis episcopus,Panama,9.11023,-79.6845,13,David Bradley,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC2813.mp3,6735.46625433695,178.20581896551724,0.1665264928511354,True,162.5396825396823,4.78515625
18236,Blue-gray Tanager,Thraupis episcopus,Colombia,,,25,Herman van Oosten,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC18236.mp3,3202.488350364285,107.666015625,0.0004604051565377,True,255.4195011337903,2.6181994818652847
28553,Blue-gray Tanager,Thraupis episcopus,Belize,16.7812,-88.4587,37,Daniel Lane,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC28553.mp3,5205.174206540974,120.18531976744184,0.0055012224938875,True,162.5396825396841,1.2900833906464924
47508,Blue-gray Tanager,Thraupis episcopus,Peru,-9.3167,-76.0101,46,Niels Krabbe,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC47508.mp3,7332.051745986496,109.9567819148936,0.000746454341876,True,348.29931972789205,0.7930606103023516
57493,Blue-gray Tanager,Thraupis episcopus,Colombia,,,12,Bernabe Lopez-Lanus,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC57493.mp3,2960.5376092972824,92.28515625,0.000893655049151,True,2577.414965986395,0.4621478873239437
88386,Blue-gray Tanager,Thraupis episcopus,French Guiana,3.950143,-51.794735,39,Alexandre Renaudier,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC88386.mp3,6154.282103951987,90.66611842105264,0.5995923121723937,True,313.46938775510046,1.680762614678899
98079,Blue-gray Tanager,Thraupis episcopus,Ecuador,-0.6873,-77.5992,18,Tayler Brooks,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC98079.mp3,6978.951745409337,161.4990234375,0.5009463722397476,True,232.1995464852602,3.5888671875
100073,Blue-gray Tanager,Thraupis episcopus,Ecuador,-4.4373,-79.8081,11,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC100073.mp3,4081.622588903184,139.6748310810811,0.0049701789264413,True,325.07936507936506,1.1989653243847875
100092,Blue-gray Tanager,Thraupis episcopus,Ecuador,-4.4373,-79.8081,49,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC100092.mp3,4157.598569602157,123.046875,0.0009449562957713,True,255.41950113378675,1.6891779638490165
110667,Blue-gray Tanager,Thraupis episcopus,Ecuador,-3.3462,-80.257,34,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Blue-gray Tanager/XC110667.mp3,2918.4257830875185,126.04801829268293,0.000672268907563,True,534.0589569161001,0.8397551059001512
120827,Blue-gray Tanager,Thraupis episcopus,Ecuador,0.472,-79.2139,18,Lars Lachmann,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC120827.mp3,5156.538000888086,139.6748310810811,0.0,True,139.31972789115576,5.90419993057966
128392,Blue-gray Tanager,Thraupis episcopus,Ecuador,-4.0025,-79.2,100,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC128392.mp3,2905.7253600242984,129.19921875,0.0001157541382104,True,325.0793650793611,2.0538747029267816
129721,Blue-gray Tanager,Thraupis episcopus,Colombia,4.5538,-75.6604,42,Oscar Humberto Marin-Gomez,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC129721.mp3,3936.9644158518654,112.34714673913044,0.0,True,185.75963718820864,4.704511952277096
144291,Blue-gray Tanager,Thraupis episcopus,Ecuador,-4.2235,-79.2711,28,Leonardo Ordóñez-Delgado,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Blue-gray Tanager/XC144291.mp3,4199.981077215967,90.66611842105264,0.2829489291598023,True,336.68934240362705,2.448013206672845
